,numPhotos,price,size,exterior,rooms,bathrooms,municipality,showAddress,distance,hasVideo,newDevelopment,hasPlan,has3DTour,has360,topNewDevelopment,district,neighborhood,hasLift,propertyType_chalet,propertyType_countryHouse,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio,status_good,status_newdevelopment,status_renew,floor_1,floor_14,floor_2,floor_3,floor_4,floor_5,floor_6,floor_7,floor_8,floor_Desconocido,floor_bj,floor_en,floor_ss,floor_st
0,-0.6153846153846154,750.0,0.12,True,-1.0,0.0,705.5941137736924,True,-0.2527987752368194,False,False,False,False,False,False,701.25373726602,700.3179109713058,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0769230769230769,750.0,0.52,True,0.0,0.0,701.4185840255545,False,0.1829490000956846,True,False,True,False,False,False,700.2086370207389,679.7932977234551,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,0.6153846153846154,400.0,0.4,True,0.0,1.0,654.8190742450261,False,2.043823557554301,False,False,False,False,True,False,645.6577714401409,679.7932977234551,False,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,-0.6923076923076923,590.0,0.52,True,1.0,1.0,679.5396843739956,False,2.118218352310784,False,False,False,False,False,False,645.6577714401409,679.7932977234551,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4,-0.2307692307692307,684.0,-0.48,True,-2.0,0.0,705.5941137736924,True,-0.0796574490479379,False,False,False,False,False,False,645.6577714401409,679.7932977234551,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5,-0.0769230769230769,600.0,0.64,True,0.0,0.0,680.8407691176255,False,1.183666634771792,False,False,False,False,False,False,645.6577714401409,679.7932977234551,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,-0.3846153846153846,600.0,0.56,True,-1.0,0.0,682.4388751934754,False,1.5216247249067074,False,False,False,False,False,False,645.6577714401409,679.7932977234551,False,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,-0.2307692307692307,550.0,-0.16,True,-1.0,0.0,705.5941137736924,False,-0.3977131374988039,False,False,False,False,False,False,695.5142893172506,693.9893874974726,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,-0.0769230769230769,700.0,-1.16,True,-2.0,0.0,705.5941137736924,True,-0.3230312888718782,False,False,True,True,False,False,698.060183306633,697.480889673296,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.4615384615384615,700.0,1.16,True,0.0,0.0,693.8516165539254,False,0.9009664146971582,False,False,False,False,False,False,693.8516165539254,679.7932977234551,True,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,-0.1538461538461538,700.0,-0.48,False,-1.0,0.0,705.5941137736924,False,-0.4915797531336714,False,False,False,False,False,False,697.480889673296,697.480889673296,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,-0.4615384615384615,550.0,-0.12,True,0.0,0.0,683.8304295712966,True,0.665582240933882,False,False,False,False,False,False,691.1615387116915,679.7932977234551,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
12,-0.6923076923076923,695.0,0.28,True,0.0,0.0,701.4185840255545,True,0.1639077600229643,False,False,False,False,False,False,700.2086370207389,679.7932977234551,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,-1.1538461538461535,650.0,0.44,True,0.0,0.0,690.3883364282716,False,1.439527317960004,False,False,False,False,False,False,690.3883364282716,679.7932977234551,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
14,0.1538461538461538,700.0,-1.08,False,-1.0,0.0,705.5941137736924,False,-0.434121136733327,False,False,False,False,False,False,695.3159460094015,693.8516165539254,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,-0.3076923076923077,700.0,-0.88,False,-1.0,0.0,705.5941137736924,False,-0.4988517845182279,False,False,False,False,False,False,698.4230775594249,693.2793954075133,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,-0.3846153846153846,700.0,-0.56,True,-1.0,0.0,705.5941137736924,False,-0.3769495742034255,True,False,False,False,False,False,691.5060492022334,687.330275254454,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,-1.0,650.0,0.12,True,0.0,0.0,705.5941137736924,True,-0.3988135106688355,False,False,False,False,False,False,695.5142893172506,693.9893874974726,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,-0.3846153846153846,650.0,5.96,False,1.0,0.0,688.6151981170156,False,1.477083532676299,False,False,False,False,False,False,645.6577714401409,679.7932977234551,True,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
19,-0.6153846153846154,700.0,1.92,True,1.0,1.0,681.7049714102249,False,1.5157401205626255,False,False,False,False,False,False,691.1615387116915,679.7932977234551,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
20,-0.8461538461538461,695.0,-0.68,False,-1.0,0.0,705.5941137736924,False,-0.4808152329920582,False,False,True,False,False,False,697.1262620110448,693.2010741821103,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,-0.5384615384615384,675.0,-0.68,True,-1.0,0.0,692.2731637371271,False,0.5375083724045546,False,False,False,False,False,False,691.1615387116915,679.7932977234551,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,0.7692307692307693,750.0,-0.48,False,-2.0,0.0,705.5941137736924,False,-0.5403310687972442,True,False,False,False,False,False,691.1615387116915,690.2450997417588,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,0.0,750.0,1.68,True,1.0,1.0,681.7049714102249,False,1.4912926992632285,False,False,False,False,False,False,691.1615387116915,679.7932977234551,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.6923076923076923,680.0,-0.76,False,-1.0,0.0,705.5941137736924,True,-0.4655056932350971,False,False,False,False,False,False,695.3159460094015,692.516102401779,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.3076923076923077,750.0,-0.24,True,-1.0,0.0,705.5941137736924,False,-0.0203329824897139,False,False,False,False,False,False,693.9093264632611,700.3570402720752,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,-0.6153846153846154,750.0,0.12,True,-1.0,0.0,700.3570402720752,False,0.4303415941058272,False,False,False,False,False,False,700.3570402720752,700.3570402720752,False,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,-0.5384615384615384,750.0,-1.28,False,-2.0,0.0,705.5941137736924,False,-0.5639651707970529,False,False,False,False,False,False,691.1615387116915,698.5288208720782,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,-1.0,750.0,-0.68,False,-1.0,0.0,705.5941137736924,False,-0.4943067649028801,False,False,False,False,False,False,698.4230775594249,693.2793954075133,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,-0.5384615384615384,650.0,0.2,True,0.0,0.0,705.5941137736924,False,-0.2143335565974548,False,False,True,False,False,False,691.5060492022334,690.1621384476521,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,-0.3846153846153846,750.0,-1.08,True,-2.0,0.0,705.5941137736924,False,-0.5447325614773706,True,False,False,False,False,False,691.1615387116915,690.2450997417588,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.3076923076923077,750.0,-0.72,False,-1.0,0.0,705.5941137736924,False,-0.4920581762510764,False,False,True,False,False,False,700.3570402720752,700.3570402720752,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0769230769230769,700.0,0.2,True,0.0,0.0,705.5941137736924,False,-0.1831882116543871,True,False,True,False,True,False,707.8566208272264,695.0535385086307,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,-0.2307692307692307,747.0,1.56,True,1.0,1.0,693.7218364534331,False,0.6836666347717921,False,False,True,False,False,False,699.9667148489863,679.7932977234551,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,-0.3076923076923077,640.0,-0.88,True,-2.0,0.0,705.5941137736924,False,-0.239068031767295,False,False,False,False,False,False,707.8566208272264,694.7492345375915,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,750.0,-1.08,False,-1.0,0.0,705.5941137736924,False,-0.4874174720122476,False,False,False,False,False,False,695.3159460094015,700.3570402720752,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,0.0,750.0,0.52,True,0.0,0.0,699.6173866894447,True,0.7837527509329251,False,False,False,False,False,False,697.8699033426905,679.7932977234551,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,-0.6153846153846154,625.0,-0.2,True,0.0,0.0,684.0934809767006,True,1.3455171753899149,False,False,False,False,False,False,691.1615387116915,679.7932977234551,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,-0.8461538461538461,700.0,-0.68,True,-2.0,0.0,705.5941137736924,False,-0.521002774854081,False,False,False,False,False,False,691.1615387116915,698.5288208720782,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.6153846153846154,750.0,-0.68,True,-2.0,0.0,705.5941137736924,True,-0.4738302554779447,False,False,False,False,False,False,698.4230775594249,700.3570402720752,True,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,-0.1538461538461538,650.0,-0.88,False,-1.0,0.0,705.5941137736924,False,-0.535833891493637,True,False,False,False,False,False,691.1615387116915,694.1193034818438,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.3076923076923077,720.0,0.52,True,1.0,0.0,699.6173866894447,False,0.8026983063821644,False,False,False,False,False,False,698.6577280272465,679.7932977234551,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.6153846153846154,699.0,-0.2,True,-1.0,0.0,705.5941137736924,True,-0.2501674480910917,False,False,False,False,False,False,695.5142893172506,691.3463721466259,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,-0.3846153846153846,750.0,0.32,True,0.0,0.0,685.5281804951461,False,0.0363601569227825,False,False,False,False,False,False,692.8707300640301,692.8707300640301,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,-0.7692307692307693,695.0,0.32,True,0.0,0.0,696.9577757236586,False,0.0757343794852167,False,False,False,False,False,False,692.1614747395278,679.7932977234551,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
45,0.0,750.0,0.84,True,0.0,1.0,693.2144366693383,False,0.3539374222562434,False,False,False,False,False,False,695.6128830213358,679.7932977234551,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
46,-0.1538461538461538,620.0,0.12,True,0.0,0.0,705.5941137736924,False,-0.2076356329537843,False,False,False,False,False,False,707.8566208272264,700.6631786637457,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,-0.5384615384615384,500.0,-1.16,False,-2.0,0.0,705.5941137736924,False,-0.5526743852262941,False,False,False,False,False,False,691.1615387116915,690.2450997417588,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,-0.9230769230769232,550.0,-0.76,True,-1.0,0.0,685.5281804951461,False,-0.066165917137116,False,False,False,False,False,False,691.1615387116915,674.3353453994757,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
49,0.2307692307692307,750.0,-0.44,False,-1.0,0.0,705.5941137736924,False,-0.5188498708257583,True,False,False,False,False,False,698.4230775594249,700.3570402720752,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0,680.0,-0.08,True,-2.0,0.0,705.5941137736924,False,-0.3456128600133958,False,False,False,False,False,False,698.060183306633,696.0623790242912,False,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
51,0.1538461538461538,700.0,-0.28,True,-1.0,1.0,693.8516165539254,False,0.9439766529518706,False,False,False,False,False,False,645.6577714401409,679.7932977234551,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52,-0.5384615384615384,750.0,-0.88,True,-1.0,0.0,705.5941137736924,False,-0.3958472873409243,False,False,False,False,False,False,645.6577714401409,679.7932977234551,False,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,0.6153846153846154,750.0,0.36,True,0.0,0.0,698.2864955943987,False,0.0473638886230982,True,False,False,False,False,False,691.1615387116915,700.3570402720752,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,-0.6923076923076923,650.0,0.32,True,-1.0,0.0,699.6173866894447,False,0.819012534685676,False,False,False,False,False,False,693.9346130507838,679.7932977234551,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
55,1.4615384615384617,720.0,3.04,False,1.0,1.0,689.0798550358614,False,0.3412113673332695,False,False,True,False,True,False,686.3005068205638,679.7932977234551,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.6153846153846154,600.0,-0.28,True,-1.0,0.0,686.0932915831607,False,0.5793225528657545,False,False,False,False,False,False,686.0141905645556,679.7932977234551,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57,-0.5384615384615384,650.0,0.16,True,-1.0,0.0,695.813794201381,False,1.079561764424457,False,False,False,False,False,False,688.2605704547643,679.7932977234551,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,-0.6923076923076923,650.0,0.32,False,0.0,0.0,698.2864955943987,False,-0.0375083724045545,False,False,False,False,False,False,687.3461928357755,687.3461928357755,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,-1.0769230769230769,700.0,-0.48,True,-1.0,0.0,705.5941137736924,False,0.0,False,False,False,False,False,False,693.9093264632611,691.1919068815423,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,-0.1538461538461538,625.0,0.2,True,0.0,0.0,696.177593357043,False,-0.0313367141900296,False,False,False,False,False,False,688.6151981170156,679.7932977234551,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
61,-0.6153846153846154,595.0,-0.48,True,-1.0,0.0,705.5941137736924,False,-0.3721175007176346,False,False,False,False,False,False,691.5060492022334,687.330275254454,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
62,0.0,650.0,-0.08,True,-1.0,0.0,705.5941137736924,False,-0.087360061238159,False,False,False,False,False,False,695.5108000843883,693.5059395678978,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.5384615384615384,725.0,-0.28,True,-1.0,0.0,705.5941137736924,False,-0.2206965840589417,True,False,True,False,False,False,707.8566208272264,700.6631786637457,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,-0.5384615384615384,750.0,1.52,True,1.0,0.0,699.6173866894447,False,0.7732274423500144,False,False,False,False,False,False,697.8699033426905,679.7932977234551,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
65,0.0,700.0,-1.08,True,-1.0,0.0,705.5941137736924,True,-0.0130131087934168,False,False,False,False,True,False,695.5108000843883,693.5059395678978,True,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.3846153846153846,700.0,-1.2,False,-1.0,0.0,705.5941137736924,False,-0.5229164673237011,False,False,False,False,False,False,691.1615387116915,690.2450997417588,False,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,-0.2307692307692307,650.0,0.08,True,0.0,0.0,699.6173866894447,False,0.8726916084585207,False,False,False,False,False,False,689.6790811037692,679.7932977234551,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,-0.8461538461538461,550.0,-0.68,True,-1.0,0.0,674.3353453994757,False,0.2597359104391924,False,False,False,False,False,False,674.3353453994757,679.7932977234551,True,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
